subset,category,test_fold,model,mse,mae
BuffaloRochester,other,1,featureless,0.06227108807161037,0.18836874997502823
BuffaloRochester,other,1,linear,0.059628712731976605,0.1959010599155531
BuffaloRochester,other,1,gam,0.06475619845888682,0.21700402961462298
BuffaloRochester,all,2,featureless,0.16945275646446353,0.340176557660934
BuffaloRochester,all,2,linear,0.20198258247241277,0.37475161064798845
BuffaloRochester,all,2,gam,0.24484026614295917,0.41613044733325766
BuffaloRochester,same,2,featureless,0.5036388008551904,0.6299713827320323
BuffaloRochester,same,2,linear,2.871469642584764,1.247494018561224
BuffaloRochester,same,2,gam,0.19939060676730003,0.3917371500045824
BuffaloRochester,other,2,featureless,0.16684974177512082,0.33717003585938027
BuffaloRochester,other,2,linear,0.19887581726598244,0.3716406501031759
BuffaloRochester,other,2,gam,0.24161552907071152,0.4130120593572298
BuffaloRochester,all,3,featureless,0.4125150298034187,0.5363537769662159
BuffaloRochester,all,3,linear,0.37978881936647246,0.5131396176388827
BuffaloRochester,all,3,gam,0.3241888694793848,0.46824206059711415
BuffaloRochester,same,3,featureless,0.28551606625810644,0.4256034038552115
BuffaloRochester,same,3,linear,0.2852506075588095,0.4569257575874525
BuffaloRochester,same,3,gam,0.2594473641364502,0.432634082960466
BuffaloRochester,other,3,featureless,0.41539424921101603,0.5382463588859979
BuffaloRochester,other,3,linear,0.3819014467818079,0.5147231823424362
BuffaloRochester,other,3,gam,0.3253131653912902,0.46921264131867646
BuffaloRochester,all,4,featureless,0.5359092739254607,0.6235019874296793
BuffaloRochester,all,4,linear,0.4847483636807424,0.5809736979784795
BuffaloRochester,all,4,gam,0.3858839589503876,0.4885374601749459
BuffaloRochester,same,4,featureless,0.33328401754388026,0.4334433353815294
BuffaloRochester,same,4,linear,0.14612905470765913,0.3145253518558373
BuffaloRochester,same,4,gam,0.14687982554128287,0.3162630375373602
BuffaloRochester,other,4,featureless,0.5395417143097438,0.626408148664306
BuffaloRochester,other,4,linear,0.48740589557921776,0.5832555259803615
BuffaloRochester,other,4,gam,0.38714637154188447,0.48982602290236876
