subset,category,test_fold,model,mse,mae
2,all,3,linear,0.10277523724714842,0.25911099081474037
2,all,3,gam,0.014958690861573217,0.10598030545003354
2,same,3,featureless,0.06078453117861322,0.24487362886815842
2,same,3,linear,0.006786614754881388,0.07358835360209132
2,same,3,gam,5.145363829617392,1.378626283391247
2,other,3,featureless,0.03761213210282861,0.19180900666881104
2,other,3,linear,0.1028075290880587,0.2591520865921147
2,other,3,gam,0.01498043474297858,0.10605043766305211
2,all,4,featureless,1.5428830486607956,0.770039920438853
2,all,4,linear,0.7615387253866358,0.5868414985982469
2,all,4,gam,0.5355207811727676,0.5113178812252347
2,same,4,featureless,1.6555284306945448,0.7152314326503969
2,same,4,linear,1.3870445452970699,0.6745013176230138
2,same,4,gam,2.2369489229218424,0.8272930136857423
2,other,4,featureless,1.5428669450276253,0.7700486915511217
2,other,4,linear,0.761487417465268,0.5868557523991689
2,other,4,gam,0.5355135257195979,0.5113298332545942
2,all,5,featureless,0.026500975129152185,0.14890638735935063
2,all,5,linear,0.04166334757184972,0.1728063654835061
2,all,5,gam,0.028059229119438762,0.1305006421975643
2,same,5,featureless,0.033302041287267506,0.16383266809421468
2,same,5,linear,0.07915312905843878,0.20713983854180917
2,same,5,gam,0.047909165429397195,0.17889768838719344
2,other,5,featureless,0.026500029380303977,0.14890399867669654
2,other,5,linear,0.04169369780096399,0.17286869961822168
2,other,5,gam,0.028069525943048127,0.13053700995935982
