subset,category,test_fold,model,mse,mae
Angola,all,4,cv_gam,0.02149180211235785,0.14657624262062946
Angola,same,5,featureless,0.005623939042985888,0.07439303264730208
Angola,same,5,cv_gam,0.005623939042985888,0.07439303264730208
Angola,other,5,featureless,0.19847436951049904,0.4454040343036598
Angola,other,5,cv_gam,0.06032407247643268,0.23929376474952443
Angola,all,5,featureless,0.19701318765217712,0.44376071470518186
Angola,all,5,cv_gam,0.05935698348349353,0.2368831766557696
Antigua and Barbuda,same,1,featureless,0.0007774615222433111,0.02767235926628725
Antigua and Barbuda,same,1,cv_gam,0.0003893965959643091,0.019447297377619993
Antigua and Barbuda,other,1,featureless,0.0175865504167556,0.13257016392037374
Antigua and Barbuda,other,1,cv_gam,0.0002956735933198453,0.016225063198405054
Antigua and Barbuda,all,1,featureless,0.01747298136144414,0.13214113404448785
Antigua and Barbuda,all,1,cv_gam,0.00027108216116697285,0.015379214038392347
Antigua and Barbuda,same,2,featureless,0.00014769694150009116,0.011920400914708473
Antigua and Barbuda,same,2,cv_gam,0.00012020751687043101,0.010696041287755661
Antigua and Barbuda,other,2,featureless,0.014768147496989343,0.1215012202138589
Antigua and Barbuda,other,2,cv_gam,0.0005221333265850715,0.01872880941444303
Antigua and Barbuda,all,2,featureless,0.014650437835821277,0.12101585372292578
Antigua and Barbuda,all,2,cv_gam,0.0005022583657138725,0.017960676101103412
Antigua and Barbuda,same,3,featureless,1.1327432884196555e-05,0.0029679365542742975
Antigua and Barbuda,same,3,cv_gam,0.00011432301683574803,0.009897487414041728
Antigua and Barbuda,other,3,featureless,0.012274839035473195,0.1107485320418159
Antigua and Barbuda,other,3,cv_gam,1.3431468970325795e-06,0.0008053718547530083
Antigua and Barbuda,all,3,featureless,0.012165143718357955,0.11025217472821969
Antigua and Barbuda,all,3,cv_gam,5.315070384094911e-06,0.0021074001368260134
Antigua and Barbuda,same,4,featureless,0.0002444950043286704,0.015326229747481915
Antigua and Barbuda,same,4,cv_gam,0.005005209774733058,0.05901816979352167
Antigua and Barbuda,other,4,featureless,0.009882673591344404,0.09936333280082917
Antigua and Barbuda,other,4,cv_gam,0.07062722167151415,0.26553400849319125
Antigua and Barbuda,all,4,featureless,0.00978197956593496,0.09885533814558974
Antigua and Barbuda,all,4,cv_gam,0.06091123839050913,0.2465387705565626
Antigua and Barbuda,same,5,featureless,0.0008703658539954427,0.029338782659465806
Antigua and Barbuda,same,5,cv_gam,8.971672296318179e-05,0.009315077778393835
Antigua and Barbuda,other,5,featureless,0.007749753670729533,0.08797813355984237
Antigua and Barbuda,other,5,cv_gam,0.0596064959847149,0.2441323035414964
Antigua and Barbuda,all,5,featureless,0.00765859118169428,0.0874585015629596
Antigua and Barbuda,all,5,cv_gam,0.050722257981567286,0.2252028545811516
Argentina,same,1,featureless,0.0005791266946475821,0.023877292852624965
Argentina,same,1,cv_gam,0.0001792516462569309,0.013047990863706338
Argentina,other,1,featureless,0.017335929098644662,0.13163178764252614
Argentina,other,1,cv_gam,0.002477599167661144,0.04742413327935291
Argentina,all,1,featureless,0.017220099468086447,0.1311910739624037
Argentina,all,1,cv_gam,0.0024004805944590124,0.046601083087406625
Argentina,same,2,featureless,0.00010980152966932183,0.010363450591154658
Argentina,same,2,cv_gam,2.8959348012411147e-06,0.0014448985787798667
Argentina,other,2,featureless,0.014921586864994433,0.12214412160837056
Argentina,other,2,cv_gam,0.0009145438021654651,0.030037803987634188
Argentina,all,2,featureless,0.01480088237442124,0.12164901131084964
Argentina,all,2,cv_gam,0.0008492242483150756,0.028934271021292868
Argentina,same,3,featureless,2.2690374962387987e-05,0.004038339901717647
Argentina,same,3,cv_gam,2.141262001975722e-05,0.004540304983625565
Argentina,other,3,featureless,0.012856793897205546,0.11328896664315864
Argentina,other,3,cv_gam,0.000408525315221104,0.019582031926929238
Argentina,all,3,featureless,0.012742816191045309,0.11278480507991524
Argentina,all,3,cv_gam,0.0003676777645895595,0.018514822351908083
Argentina,same,4,featureless,0.00023120036209719336,0.013769279423928285
Argentina,same,4,cv_gam,1.6817763510628875e-05,0.0034100713772819238
Argentina,other,4,featureless,0.010555295708949154,0.10253627847111564
Argentina,other,4,cv_gam,0.0024009827282411864,0.0468264632080256
Argentina,all,4,featureless,0.010449917473937122,0.10202112608520915
Argentina,all,4,cv_gam,0.0023152905860320903,0.04591118465146086
Argentina,same,5,featureless,0.0006483197621099931,0.02544640685058149
Argentina,same,5,cv_gam,4.4252977371046254e-05,0.0052030233056704995
Argentina,other,5,featureless,0.008658844416948237,0.09304861243695987
Argentina,other,5,cv_gam,0.00039294031915585413,0.01432966026892668
Argentina,all,5,featureless,0.008561446724424845,0.09252376226635066
Argentina,all,5,cv_gam,0.00036727469937091107,0.013907597052054577
Armenia,same,1,featureless,0.0008564503926889596,0.029095509171410572
Armenia,same,1,cv_gam,0.0004705896173548194,0.02134524664450957
Armenia,other,1,featureless,0.010421561888357507,0.10203754284385813
Armenia,other,1,cv_gam,0.0002482190424800678,0.015350545634083224
Armenia,all,1,featureless,0.010360768878660102,0.10173921141779496
Armenia,all,1,cv_gam,0.0002400244967961024,0.015153985114488483
Armenia,same,2,featureless,3.755452356842222e-05,0.004670850970661222
Armenia,same,2,cv_gam,3.755452356842222e-05,0.004670850970661222
Armenia,other,2,featureless,0.006974372578341776,0.08337846631001881
Armenia,other,2,cv_gam,0.00097909919691492,0.026392530319481484
Armenia,all,2,featureless,0.006915786773292624,0.08302639844749253
Armenia,all,2,cv_gam,0.0009651101227532641,0.026064490425256864
Armenia,same,3,featureless,4.342064241628606e-05,0.005352016737215896
Armenia,same,3,cv_gam,3.271074327345411e-05,0.004651654165645243
Armenia,other,3,featureless,0.00586174927561178,0.076420844551638
Armenia,other,3,cv_gam,0.002093690354978613,0.04265706189980245
Armenia,all,3,featureless,0.005806980673206078,0.07606166498032974
Armenia,all,3,cv_gam,0.0021052287318371124,0.04268374883417125
Armenia,same,4,featureless,0.0001435565694803473,0.011677127426653092
Armenia,same,4,cv_gam,0.00019108224344702813,0.010401223075831393
Armenia,other,4,featureless,0.00500968589558203,0.07072824493114456
Armenia,other,4,cv_gam,0.004107380044221834,0.05925143663166743
Armenia,all,4,featureless,0.004958187749161174,0.07036324668901457
Armenia,all,4,cv_gam,0.004091315823517002,0.05906563847852978
Armenia,same,5,featureless,0.0005742262779213892,0.023354254853306184
Armenia,same,5,cv_gam,0.0005319368097549832,0.02216290696084307
Armenia,other,5,featureless,0.003779213561806549,0.06124057889698901
Armenia,other,5,cv_gam,0.0015083270498576652,0.0386794952090154
Armenia,all,5,featureless,0.003733460755731813,0.06086588287015641
Armenia,all,5,cv_gam,0.0014841481814272927,0.03836684940445904
Australia,same,1,featureless,0.00038544268373525754,0.019291587602782878
Australia,same,1,cv_gam,0.00032857919237991204,0.015157206284948405
Australia,other,1,featureless,0.06513453403095754,0.25518866883045205
Australia,other,1,cv_gam,0.0023825668303738066,0.04809997086831541
Australia,all,1,featureless,0.06464304557526732,0.25422385459230196
Australia,all,1,cv_gam,0.0020411918481712697,0.0444066369329886
Australia,same,2,featureless,7.201264542053406e-06,0.0025300442757748196
Australia,same,2,cv_gam,1.1437844675786158e-05,0.002961137105771098
Australia,other,2,featureless,0.05844760395387998,0.24174780861539835
Australia,other,2,cv_gam,0.0016088322059996602,0.04004194210884112
Australia,all,2,featureless,0.057933733141413514,0.24068263784054056
Australia,all,2,cv_gam,0.0013451687988262943,0.03661904077748327
Australia,same,3,featureless,0.0001632996813412121,0.01274753077409659
Australia,same,3,cv_gam,6.506656121374741e-05,0.0054675942540288736
Australia,other,3,featureless,0.05306773193829237,0.23036260937441147
Australia,other,3,cv_gam,0.002028464018031637,0.04448784466495
Australia,all,3,featureless,0.05257277879898664,0.22928580125791034
Australia,all,3,cv_gam,0.0017209922971686894,0.04098384076087339
Australia,same,4,featureless,0.0027817902575171458,0.04135649296939622
Australia,same,4,cv_gam,0.005570868520030151,0.05987207523313054
Australia,other,4,featureless,0.07419272444385523,0.2695782956489214
Australia,other,4,cv_gam,0.0030590687222984067,0.050612440383011194
Australia,all,4,featureless,0.07363484269492082,0.2685415717091915
Australia,all,4,cv_gam,0.003275839471344883,0.05272983120936844
Australia,same,5,featureless,0.002295626780701739,0.047778913054055315
Australia,same,5,cv_gam,0.0019027080774659186,0.04350095249524388
Australia,other,5,featureless,0.040776255279837186,0.2018996112719448
Australia,other,5,cv_gam,0.00287869855349256,0.04398842945143314
Australia,all,5,featureless,0.040330916143857705,0.2007937098013355
Australia,all,5,cv_gam,0.002516950446703955,0.04279229271047299
Austria,same,1,featureless,0.004484812533080801,0.03842504743833014
Austria,same,1,cv_gam,0.004484812533080801,0.03842504743833014
Austria,other,1,featureless,0.07229244756662322,0.2632187670060407
Austria,other,1,cv_gam,0.004431348149579622,0.04016061883296629
Austria,all,1,featureless,0.07180928529398883,0.26229936529001735
Austria,all,1,cv_gam,0.004362260683935483,0.03931504748890721
Austria,same,2,featureless,0.007774716719545878,0.07439303264730202
Austria,same,2,cv_gam,0.009920944201723637,0.0829487177779004
Austria,other,2,featureless,0.08917356671660792,0.29484432045322595
Austria,other,2,cv_gam,0.014919280634631571,0.11450673630590454
Austria,all,2,featureless,0.08859872150301362,0.293867875226147
Austria,all,2,cv_gam,0.014516029205027203,0.11308679521109484
Austria,same,3,featureless,0.0011310885599795323,0.029436092054687852
Austria,same,3,cv_gam,0.0010909863590307391,0.029071098891107483
Austria,other,3,featureless,0.05712818266831896,0.23665330211040495
Austria,other,3,cv_gam,0.0068784827933832905,0.07488633887815488
Austria,all,3,featureless,0.05663894567754999,0.23561737713714928
Austria,all,3,cv_gam,0.00647253561207738,0.07210666345395866
Austria,same,4,featureless,0.0029467872783312896,0.05405536904588145
Austria,same,4,cv_gam,0.002367128487316894,0.0477710303343993
Austria,other,4,featureless,0.036307432499414774,0.1904799940775144
Austria,other,4,cv_gam,0.0025190857519684093,0.05000181891938208
Austria,all,4,featureless,0.03589597994066726,0.1893968732187055
Austria,all,4,cv_gam,0.002224399386294578,0.04696402725054113
Austria,same,5,featureless,0.004981435686852192,0.07040334744319576
Austria,same,5,cv_gam,0.004981435686852192,0.07040334744319576
Austria,other,5,featureless,0.031423673884707966,0.1771972616296965
Austria,other,5,cv_gam,0.003757373757847264,0.05241960274678167
Austria,all,5,featureless,0.031036212951788194,0.17610056387230377
Austria,all,5,cv_gam,0.0034632249403141733,0.049411353254720125
Azerbaijan,same,1,featureless,0.001658991318875605,0.04032258064516142
Azerbaijan,same,1,cv_gam,0.022669687789559943,0.0952196347154072
Azerbaijan,other,1,featureless,0.0035781087441976714,0.05954013717827339
Azerbaijan,other,1,cv_gam,0.0004194574194845657,0.019215273301360664
Azerbaijan,all,1,featureless,0.0035687552823745364,0.05946153776505009
Azerbaijan,all,1,cv_gam,0.00042178826886729495,0.019272949577095855
Azerbaijan,same,2,featureless,0.007938385696504626,0.06621904344864482
Azerbaijan,same,2,cv_gam,0.006069557896379719,0.0481797223642468
Azerbaijan,other,2,featureless,0.010459229183936608,0.08310117449642629
Azerbaijan,other,2,cv_gam,0.006352658592445469,0.06085756590633765
Azerbaijan,all,2,featureless,0.01044680682041288,0.08302639844749238
Azerbaijan,all,2,cv_gam,0.006355236953356001,0.06082030374265698
Azerbaijan,same,3,featureless,0.0017030990641956681,0.03984819734345346
Azerbaijan,same,3,cv_gam,0.0017030990641956681,0.03984819734345346
Azerbaijan,other,3,featureless,0.003489555206516766,0.04831306570452246
Azerbaijan,other,3,cv_gam,0.000889427757020831,0.02702351180246058
Azerbaijan,all,3,featureless,0.0034789061753720436,0.04820273111167853
Azerbaijan,all,3,cv_gam,0.0008916354889799712,0.027060840966941762
Azerbaijan,same,4,featureless,0.0035234423851218787,0.05911545759743101
Azerbaijan,same,4,cv_gam,0.0034306338959625786,0.05820496378266127
Azerbaijan,other,4,featureless,0.00037973437865291247,0.018733107603510362
Azerbaijan,other,4,cv_gam,6.628956768797859e-05,0.007659231786911598
Azerbaijan,all,4,featureless,0.0003864677887979121,0.01891197320825348
Azerbaijan,all,4,cv_gam,6.777833481467181e-05,0.007757805082800995
Azerbaijan,same,5,featureless,0.0065151203865007985,0.0801342869654064
Azerbaijan,same,5,cv_gam,0.0065151203865007985,0.0801342869654064
Azerbaijan,other,5,featureless,0.001376037460890991,0.035810906464990445
Azerbaijan,other,5,cv_gam,0.001000540823277648,0.022451885913686815
Azerbaijan,all,5,featureless,0.0013901369132101533,0.036007228082198396
Azerbaijan,all,5,cv_gam,0.0010027597190278173,0.02243021349737954
Bahamas,same,1,featureless,0.0007516319865768456,0.025616698292220186
Bahamas,same,1,cv_gam,0.0003370338680713035,0.01374265232410593
Bahamas,other,1,featureless,0.013635358661110127,0.11636125603450626
Bahamas,other,1,cv_gam,0.00044665267782355593,0.016265608153370914
Bahamas,all,1,featureless,0.01354912298752321,0.11599011264905729
Bahamas,all,1,cv_gam,0.000446213436237159,0.016301219535066774
Bahamas,same,2,featureless,0.00019575508465203466,0.013526005935873017
Bahamas,same,2,cv_gam,0.00019575508465203466,0.013526005935873017
Bahamas,other,2,featureless,0.011706761683259043,0.10813861213823801
Bahamas,other,2,cv_gam,0.0005618658034027335,0.01571112125239989
Bahamas,all,2,featureless,0.011616302488760699,0.10771954437652405
Bahamas,all,2,cv_gam,0.000570629428739111,0.015883630927836328
Bahamas,same,3,featureless,9.01933527456424e-06,0.002724663066219065
Bahamas,same,3,cv_gam,9.01933527456424e-06,0.002724663066219065
Bahamas,other,3,featureless,0.009737610150763305,0.09865094610408254
Bahamas,other,3,cv_gam,0.0007708254613722803,0.018647241415855498
Bahamas,all,3,featureless,0.00965319773703542,0.09822218055766585
Bahamas,all,3,cv_gam,0.0007826509222226445,0.018887007592745714
Bahamas,same,4,featureless,0.00023866439467480754,0.013720624726317446
Bahamas,same,4,cv_gam,8.603052629924055e-05,0.008544522029926024
Bahamas,other,4,featureless,0.007446533505055413,0.08600072472520821
Bahamas,other,4,cv_gam,5.912351417374317e-05,0.007467165067504333
Bahamas,all,4,featureless,0.007370756260854626,0.08555902879918782
Bahamas,all,4,cv_gam,6.188756401446576e-05,0.007651070509188636
Bahamas,same,5,featureless,0.0011162812260838845,0.03318250377073895
Bahamas,same,5,cv_gam,0.00020466808029477528,0.01223758329373111
Bahamas,other,5,featureless,0.004941550714266283,0.07018794800161565
Bahamas,other,5,cv_gam,0.007439047669645091,0.068821964766507
Bahamas,all,5,featureless,0.004877487995634842,0.0697300891010908
Bahamas,all,5,cv_gam,0.00747069213516752,0.06900657476017029
Bahrain,same,1,featureless,0.0006479887868309722,0.025300442757748343
Bahrain,same,1,cv_gam,0.0003741460410545949,0.018684808634284455
Bahrain,other,1,featureless,0.020614612431287215,0.14355046516188774
Bahrain,other,1,cv_gam,0.0013718124800019785,0.03597148929444313
Bahrain,all,1,featureless,0.02047599279537028,0.1430668249884557
Bahrain,all,1,cv_gam,0.0013209924963742037,0.035272867893653415
Bahrain,same,2,featureless,6.447049261613755e-05,0.007979370408212986
Bahrain,same,2,cv_gam,0.01866597093562972,0.1119488736749565
Bahrain,other,2,featureless,0.01717709689390792,0.1310583715502495
Bahrain,other,2,cv_gam,0.0003548641953649884,0.015039451798623316
Bahrain,all,2,featureless,0.017034500093613722,0.13051321754178405
Bahrain,all,2,cv_gam,0.00034192318477126453,0.015142150370541415
Bahrain,same,3,featureless,1.0184036837578551e-05,0.0028219724614411503
Bahrain,same,3,cv_gam,1.0184036837578551e-05,0.0028219724614411503
Bahrain,other,3,featureless,0.01509421697181578,0.12283572765398132
Bahrain,other,3,cv_gam,0.0011122447118484164,0.03332927972091541
Bahrain,all,3,featureless,0.014958529814120885,0.12228216889877352
Bahrain,all,3,cv_gam,0.0010618440214512405,0.032563612906478245
Bahrain,same,4,featureless,0.00017562847349604014,0.013039458959762551
Bahrain,same,4,cv_gam,0.00017562847349604014,0.013039458959762551
Bahrain,other,4,featureless,0.012997171933992574,0.11398057268876949
Bahrain,other,4,cv_gam,0.0009507444227145094,0.03075823880663009
Bahrain,all,4,featureless,0.012869235239256052,0.1134179626678391
Bahrain,all,4,cv_gam,0.00090455612628025,0.029999811118189907
Bahrain,same,5,featureless,0.000582634855059247,0.023938111224638736
Bahrain,same,5,cv_gam,0.000582634855059247,0.023938111224638736
Bahrain,other,5,featureless,0.01106095513760856,0.10512541772355766
Bahrain,other,5,cv_gam,0.0015424516095811339,0.036711388029310586
Bahrain,all,5,featureless,0.01094108967112368,0.10455375643690479
Bahrain,all,5,cv_gam,0.0014857824587589748,0.035970124543878344
Bangladesh,same,1,featureless,0.009987353779323655,0.08855154965211898
Bangladesh,same,1,cv_gam,0.005941947675015912,0.06367038217993817
Bangladesh,other,1,featureless,0.0068251809615418185,0.06840470837603108
Bangladesh,other,1,cv_gam,0.012290220628603,0.09778319584374401
Bangladesh,all,1,featureless,0.006836460870365963,0.06848710854484952
Bangladesh,all,1,cv_gam,0.012057619397181168,0.09656971683568061
Bangladesh,same,2,featureless,0.002108152440089187,0.03503138227995913
Bangladesh,same,2,cv_gam,0.2728058001923261,0.32635730063665813
Bangladesh,other,2,featureless,0.001808403506180411,0.030454044239408635
Bangladesh,other,2,cv_gam,0.005219837064802599,0.07147834894848293
Bangladesh,all,2,featureless,0.0018096387928146936,0.030474318649809724
Bangladesh,all,2,cv_gam,0.004996479482435042,0.06988947593313277
Bangladesh,same,3,featureless,0.00029121800178643844,0.015569503235537407
Bangladesh,same,3,cv_gam,0.0008439055107141184,0.028706188459194926
Bangladesh,other,3,featureless,0.00016242658762325062,0.010659175241932273
Bangladesh,other,3,cv_gam,0.002937659156872326,0.05415412473011627
Bangladesh,all,3,featureless,0.00016289072035343888,0.010680924565242944
Bangladesh,all,3,cv_gam,0.0027547370872278687,0.05243875205819034
Bangladesh,same,4,featureless,0.002241695416863135,0.04670850970661222
Bangladesh,same,4,cv_gam,0.002241695416863135,0.04670850970661222
Bangladesh,other,4,featureless,0.0013531046645334011,0.035959617999680615
Bangladesh,other,4,cv_gam,0.0030621219693360998,0.05347535413204955
Bangladesh,all,4,featureless,0.0013565310120139092,0.03600722808219847
Bangladesh,all,4,cv_gam,0.0029129162321966397,0.05196227788767386
Bangladesh,same,5,featureless,0.006741420479826769,0.08173989198657117
Bangladesh,same,5,cv_gam,0.006934950791962171,0.08292224123728438
Bangladesh,other,5,featureless,0.004210284003295092,0.06442261610214728
Bangladesh,other,5,cv_gam,0.002978342931554571,0.05456647193779877
Bangladesh,all,5,featureless,0.00422017275881523,0.0644993195387733
Bangladesh,all,5,cv_gam,0.0028104006428822156,0.0530032044181194
Barbados,same,1,featureless,0.0005791266946475799,0.02387729285262491
Barbados,same,1,cv_gam,0.00048537192410685567,0.01917999017958044
Barbados,other,1,featureless,0.013550605955716732,0.11636839938333415
Barbados,other,1,cv_gam,0.0014450680865314932,0.03662651496264413
Barbados,all,1,featureless,0.013462707813018567,0.11599011264905729
Barbados,all,1,cv_gam,0.0014295411386071068,0.03642379416299732
Barbados,same,2,featureless,8.315543049596274e-05,0.008806500267600844
Barbados,same,2,cv_gam,0.00011152391012505374,0.010066651309997768
Barbados,other,2,featureless,0.011160279438199564,0.10561571121129117
Barbados,other,2,cv_gam,0.001399294274681929,0.0346089162974745
Barbados,all,2,featureless,0.011069887865599386,0.10518691402482856
Barbados,all,2,cv_gam,0.001380117112397908,0.03444834499399585
Barbados,same,3,featureless,1.3841483818997191e-05,0.003065245949496531
Barbados,same,3,cv_gam,6.442965770130984e-05,0.00770321549609058
Barbados,other,3,featureless,0.00924620205311012,0.09612804517713554
Barbados,other,3,cv_gam,0.00011105804991372347,0.008246429165647884
Barbados,all,3,featureless,0.009162091002153603,0.09568955020597021
Barbados,all,3,cv_gam,0.00010858179033930286,0.008144465821657102
Barbados,same,4,featureless,0.00017116141689155033,0.012990804262151453
Barbados,same,4,cv_gam,8.754186631612108e-06,0.002954492481742029
Barbados,other,4,featureless,0.007729759995864335,0.08790540128086737
Barbados,other,4,cv_gam,0.0002483927469221834,0.014094406793246769
Barbados,all,4,featureless,0.0076513899171522385,0.08745850156295969
Barbados,all,4,cv_gam,0.00024718174800460787,0.013965450619963349
Barbados,same,5,featureless,0.0005011412548422079,0.022332506203473674
Barbados,same,5,cv_gam,6.806161626069185e-05,0.00819475692953712
Barbados,other,5,featureless,0.006452942768278681,0.0803152684535429
Barbados,other,5,cv_gam,8.587463463147729e-05,0.008885737480218037
