subset,category,test_fold,model,mse,mae
2_4,all,5,featureless,0.026870880963566705,0.12996766475172766
2_4,all,5,cv_gam,0.021013271275327684,0.11547140881806477
2_5,same,1,featureless,0.026266316097914154,0.13043768011621545
2_5,same,1,cv_gam,0.02458016853653367,0.13452576591874027
2_5,other,1,featureless,0.02771603428667522,0.13928779505483324
2_5,other,1,cv_gam,0.019435179208564017,0.11007669750443949
2_5,all,1,featureless,0.027680676173647036,0.13916464509224524
2_5,all,1,cv_gam,0.019436244081239142,0.110123822188081
2_5,same,2,featureless,0.01899285282773132,0.09898458255965817
2_5,same,2,cv_gam,0.015748163148755396,0.09512293906807939
2_5,other,2,featureless,0.016813870015391974,0.10374020157464359
2_5,other,2,cv_gam,0.016324570641244616,0.1017280432459265
2_5,all,2,featureless,0.01680144282542055,0.10362210880483609
2_5,all,2,cv_gam,0.016301062227356874,0.1015770834775275
2_5,same,3,featureless,0.0509548252745739,0.13422920891647355
2_5,same,3,cv_gam,0.04019790034773958,0.13147674965350503
2_5,other,3,featureless,0.043966643410544376,0.14248091945933922
2_5,other,3,cv_gam,0.03799729914337105,0.13208181728071308
2_5,all,3,featureless,0.04395715752417268,0.1423260612267318
2_5,all,3,cv_gam,0.0379975758981431,0.13192972897165883
2_5,same,4,featureless,0.03793944039406195,0.14007953463564984
2_5,same,4,cv_gam,0.044803773620236166,0.1504854939460998
2_5,other,4,featureless,0.03702122787899608,0.15119772710089022
2_5,other,4,cv_gam,0.03167859777090314,0.12840596063543264
2_5,all,4,featureless,0.0369903739418052,0.15104581933771974
2_5,all,4,cv_gam,0.031672019090506806,0.12837235126945423
2_5,same,5,featureless,0.039725754739899526,0.17119240825261373
2_5,same,5,cv_gam,0.03331652556111214,0.1483678868607551
2_5,other,5,featureless,0.028956510497991587,0.14673973116416492
2_5,other,5,cv_gam,0.02476091790337226,0.12727410942688241
2_5,all,5,featureless,0.02895710251536461,0.1467683742402254
2_5,all,5,cv_gam,0.02477127254453442,0.12732529751119215
2_6,same,1,featureless,0.05668479079183761,0.1812686259564233
2_6,same,1,cv_gam,0.07455383396986195,0.18302185829477224
2_6,other,1,featureless,0.04135598098757377,0.1485185679066525
2_6,other,1,cv_gam,0.03682770272368292,0.14915078271450843
2_6,all,1,featureless,0.041355232825283986,0.14856801110268247
2_6,all,1,cv_gam,0.03683210136211221,0.14914653977544512
2_6,same,2,featureless,0.023507993324408866,0.11783167739756803
2_6,same,2,cv_gam,0.01429258913981078,0.08343746100443411
2_6,other,2,featureless,0.018743877652216023,0.09983968142429916
2_6,other,2,cv_gam,0.016516798539453804,0.10153936692065345
2_6,all,2,featureless,0.018742578908887503,0.0998777871973036
2_6,all,2,cv_gam,0.016502616414224205,0.10148650784190509
2_6,same,3,featureless,0.038503322953816255,0.12150150599928125
2_6,same,3,cv_gam,0.038503322953816255,0.12150150599928125
2_6,other,3,featureless,0.03177800967230708,0.11110463577001173
2_6,other,3,cv_gam,0.025317015155287455,0.09937217840525024
2_6,all,3,featureless,0.03177169568598072,0.11108788338208757
2_6,all,3,cv_gam,0.025312089441934475,0.09930920121403003
2_6,same,4,featureless,0.04855130889793434,0.18361594300999326
2_6,same,4,cv_gam,0.04855130889793434,0.18361594300999326
2_6,other,4,featureless,0.034177451389528817,0.14269121386932695
2_6,other,4,cv_gam,0.029723511241678005,0.13363762591471537
2_6,all,4,featureless,0.03420878106015554,0.14286554687275382
2_6,all,4,cv_gam,0.029731597036163442,0.13366490055594923
2_6,same,5,featureless,0.04402828829819158,0.16889350651740476
2_6,same,5,cv_gam,0.04402828829819158,0.16889350651740476
2_6,other,5,featureless,0.03570551072878221,0.15204202218432403
2_6,other,5,cv_gam,0.027481014170007933,0.1286343580852526
2_6,all,5,featureless,0.03570394248160277,0.15203913779423456
2_6,all,5,cv_gam,0.027505053623580415,0.12864316703836243
2_7,same,1,featureless,0.04016853880835983,0.15152685261541324
2_7,same,1,cv_gam,0.03198674423733785,0.14437446634933251
2_7,other,1,featureless,0.028883212106185333,0.10903967559430164
2_7,other,1,cv_gam,0.021967684134183804,0.11978200581079625
2_7,all,1,featureless,0.028842615576894916,0.10902485500528397
2_7,all,1,cv_gam,0.0219699275607967,0.11983070638520005
2_7,same,2,featureless,0.02367847178245591,0.11357916492100269
2_7,same,2,cv_gam,0.022262121269289555,0.12307088771272495
2_7,other,2,featureless,0.019639066989954376,0.09585235243842928
2_7,other,2,cv_gam,0.016861890973326996,0.10507511542843882
2_7,all,2,featureless,0.01958209692057698,0.09570665445421281
2_7,all,2,cv_gam,0.0168689345318315,0.10510683218083657
2_7,same,3,featureless,0.03976009538030225,0.13637347667046715
2_7,same,3,cv_gam,0.03871276696812497,0.13687054227884465
2_7,other,3,featureless,0.033461594522546025,0.1238950458587984
2_7,other,3,cv_gam,0.025475819360444626,0.11011695571215702
2_7,all,3,featureless,0.03338914284324934,0.12371673384740446
2_7,all,3,cv_gam,0.025480892781730047,0.1099703185869327
2_7,same,4,featureless,0.05604504439569409,0.20842019987749397
2_7,same,4,cv_gam,0.03062139286505527,0.14338424240033912
2_7,other,4,featureless,0.031165561800257206,0.13066819680449338
2_7,other,4,cv_gam,0.02621140771949214,0.1387397455136546
2_7,all,4,featureless,0.03118626975522042,0.1309156459853427
2_7,all,4,cv_gam,0.026198334555844537,0.13867242866480883
2_7,same,5,featureless,0.07506666420530943,0.20688621246332486
2_7,same,5,cv_gam,0.07393638077072982,0.19874587450220996
2_7,other,5,featureless,0.06355040261396702,0.19139404330190632
2_7,other,5,cv_gam,0.04510762792861684,0.15673980126956544
2_7,all,5,featureless,0.06345205721553865,0.191249757229318
2_7,all,5,cv_gam,0.04519735322458931,0.15685959933368174
2_8,same,1,featureless,0.05503054048615271,0.19252480239057201
2_8,same,1,cv_gam,0.03983661073164515,0.15865017691581765
2_8,other,1,featureless,0.05134750198177881,0.1617363613759175
2_8,other,1,cv_gam,0.026470540491533318,0.13322299418358113
2_8,all,1,featureless,0.05101874433482573,0.1610530731944415
2_8,all,1,cv_gam,0.026412182425443666,0.1332495881662347
2_8,same,2,featureless,0.06113882011375332,0.1970408104033473
2_8,same,2,cv_gam,0.033743079446642475,0.15262441628795215
2_8,other,2,featureless,0.07492399049552335,0.20880545730889552
2_8,other,2,cv_gam,0.030718495550745427,0.14294358122180806
2_8,all,2,featureless,0.07447657257945775,0.2079647368494731
2_8,all,2,cv_gam,0.030656894860217155,0.1428350544891267
2_8,same,3,featureless,0.04305600934363934,0.16404021985204575
2_8,same,3,cv_gam,0.02190366251608961,0.11318241952134414
2_8,other,3,featureless,0.04487291742412592,0.14894110424783225
2_8,other,3,cv_gam,0.021147128779703955,0.11254644649745726
2_8,all,3,featureless,0.04454474976750578,0.14826641194736656
2_8,all,3,cv_gam,0.0210939735888866,0.11247513518560354
2_8,same,4,featureless,0.07842794860137986,0.24426622233852238
2_8,same,4,cv_gam,0.07855977645496175,0.19132937465404293
2_8,other,4,featureless,0.051359197086522375,0.1668849077297647
2_8,other,4,cv_gam,0.03439625410983913,0.15680744729894122
2_8,all,4,featureless,0.05115060597187263,0.16682354292246426
2_8,all,4,cv_gam,0.03435138999862096,0.15673866075873738
2_8,same,5,featureless,0.04722114866792607,0.16060163840184974
2_8,same,5,cv_gam,0.044647723659460195,0.17595591049481438
2_8,other,5,featureless,0.06062903199770791,0.19482070995778647
2_8,other,5,cv_gam,0.0235461215944927,0.10916695858225935
2_8,all,5,featureless,0.06021383678739883,0.19394440980427655
2_8,all,5,cv_gam,0.023519315193681115,0.10900421886822897
2_9,same,1,featureless,0.09238706222289146,0.2680054561098404
2_9,same,1,cv_gam,0.05784671822042014,0.2008430417315896
2_9,other,1,featureless,0.17452784603077046,0.3615243112697784
2_9,other,1,cv_gam,0.02956488080733277,0.13768702973861585
2_9,all,1,featureless,0.17203077054939944,0.3583184753954503
2_9,all,1,cv_gam,0.02954565578391681,0.13761018001402855
2_9,same,2,featureless,0.06759882453268597,0.2369441399784066
2_9,same,2,cv_gam,0.037226093758452254,0.16778096670709972
2_9,other,2,featureless,0.2654349864228192,0.4935147982115903
2_9,other,2,cv_gam,0.0484822427843644,0.18701422156615427
2_9,all,2,featureless,0.26226766964296133,0.49029535922132556
2_9,all,2,cv_gam,0.04841782085179133,0.18679451154551074
2_9,same,3,featureless,0.06286654099989193,0.22640341106179598
2_9,same,3,cv_gam,0.1569894832713095,0.19905369606681353
2_9,other,3,featureless,0.17712571338454644,0.3790267938093176
2_9,other,3,cv_gam,0.02366921761552851,0.12133273568044084
2_9,all,3,featureless,0.17450761263961165,0.37555719894636047
2_9,all,3,cv_gam,0.023701929117478038,0.12142804912217997
2_9,same,4,featureless,0.1223925667430109,0.313389928014229
2_9,same,4,cv_gam,0.055173602420930924,0.18402141710970127
2_9,other,4,featureless,0.2293918491426257,0.4234418953586244
2_9,other,4,cv_gam,0.0443862818698639,0.17224751343823697
2_9,all,4,featureless,0.22658880171207355,0.4206454385598212
2_9,all,4,cv_gam,0.044360597090164815,0.17223032406367048
2_9,same,5,featureless,0.08402653730668058,0.25645938737879814
2_9,same,5,cv_gam,0.042611727285718895,0.16920541629898286
2_9,other,5,featureless,0.15837342450321235,0.3430876993015749
2_9,other,5,cv_gam,0.023509250767296562,0.12644138760728263
2_9,all,5,featureless,0.1559417691644105,0.33968455079724325
2_9,all,5,cv_gam,0.023599519473981725,0.12660403033536183
3_0,same,1,featureless,0.015052253188164841,0.10575110349004124
3_0,same,1,cv_gam,0.014796290948380036,0.09016773677527377
3_0,other,1,featureless,0.07387951200001013,0.2641308267067987
3_0,other,1,cv_gam,0.009955340853743241,0.08460394102678565
3_0,all,1,featureless,0.07277935202496796,0.2620399466527475
3_0,all,1,cv_gam,0.009833263349482467,0.08399427231675757
3_0,same,2,featureless,0.09864370522853708,0.22205266235303792
3_0,same,2,cv_gam,0.06074111356870306,0.1734550069818911
3_0,other,2,featureless,0.061683812218766634,0.23073522894438886
3_0,other,2,cv_gam,0.020200216796105862,0.10089750547128025
3_0,all,2,featureless,0.06077583463830061,0.2287937336953842
3_0,all,2,cv_gam,0.02015756558236394,0.10049843176745231
3_0,same,3,featureless,0.026505787417408496,0.10192431865609367
3_0,same,3,cv_gam,0.017756600347846246,0.0872807993569201
3_0,other,3,featureless,0.051810597118296865,0.21704036591432488
3_0,other,3,cv_gam,0.009565825606162313,0.0806394616736319
3_0,all,3,featureless,0.050880916996621076,0.2150094806277702
3_0,all,3,cv_gam,0.00948799806958523,0.08002206021824684
3_0,same,4,featureless,0.014808071848397686,0.09731622481926912
3_0,same,4,cv_gam,0.013898028253881003,0.09463376214761585
3_0,other,4,featureless,0.06818686569652434,0.2518379451198946
3_0,other,4,cv_gam,0.00813412032589461,0.07818153760358192
3_0,all,4,featureless,0.06711804243827264,0.24970688285259454
3_0,all,4,cv_gam,0.008024766002757602,0.07755913367730417
3_0,same,5,featureless,0.020871168957346028,0.1179014872084105
3_0,same,5,cv_gam,0.01588920460549765,0.08849128751971246
3_0,other,5,featureless,0.0759830420161287,0.26605489246700664
3_0,other,5,cv_gam,0.010163204258333997,0.08207698501720681
3_0,all,5,featureless,0.07487495622757355,0.26404363469556513
3_0,all,5,cv_gam,0.010082831618589479,0.08155530183423597
3_1,same,1,featureless,0.016884128623830357,0.11836132813556861
3_1,same,1,cv_gam,0.010316984913455753,0.08228817748262557
3_1,other,1,featureless,0.06348214451418822,0.24344200567468388
3_1,other,1,cv_gam,0.011581500571598189,0.09577068975524099
3_1,all,1,featureless,0.06281670463794194,0.24207141560016227
3_1,all,1,cv_gam,0.011490144509060957,0.09543344996592233
3_1,same,2,featureless,0.012374092060180879,0.08456845963152158
3_1,same,2,cv_gam,0.009939700000161407,0.0733006642498068
3_1,other,2,featureless,0.03330652557575157,0.16427838927695998
3_1,other,2,cv_gam,0.008328297581808372,0.07785253390580285
3_1,all,2,featureless,0.032813585649654996,0.1628002182330101
3_1,all,2,cv_gam,0.008280367924273566,0.07759689248770114
3_1,same,3,featureless,0.03574767388057269,0.11443353717785491
3_1,same,3,cv_gam,0.021013025003107963,0.08700728992898878
3_1,other,3,featureless,0.04169568343292572,0.18278648441803852
3_1,other,3,cv_gam,0.020276266977641955,0.09460727848279886
3_1,all,3,featureless,0.041254458246010074,0.1814714464400031
3_1,all,3,cv_gam,0.020239521358172287,0.09436400548980889
3_1,same,4,featureless,0.0353010571207218,0.12821073673909064
3_1,same,4,cv_gam,0.022871920317744647,0.12157768261110458
3_1,other,4,featureless,0.052946202011916674,0.21435322468780144
3_1,other,4,cv_gam,0.023538366258228027,0.11526831545948515
3_1,all,4,featureless,0.05242869163040706,0.21316188418332294
3_1,all,4,cv_gam,0.023472483210617203,0.11497810401648716
3_1,same,5,featureless,0.03305317418828515,0.15365353409562627
3_1,same,5,cv_gam,0.01876559021399845,0.10597432144915618
3_1,other,5,featureless,0.049043519942659874,0.1967747126382699
3_1,other,5,cv_gam,0.016741834627454686,0.10907113603844616
3_1,all,5,featureless,0.04853898101370813,0.19585647472499487
3_1,all,5,cv_gam,0.016758040688462036,0.1089659979189801
3_2,same,1,featureless,0.019338833730961062,0.12967752448863723
3_2,same,1,cv_gam,0.01174665513870934,0.08982784114682173
3_2,other,1,featureless,0.054174401932849045,0.21986168527366684
3_2,other,1,cv_gam,0.013877438770946427,0.10190718035273469
3_2,all,1,featureless,0.05375831513733616,0.21899514436272347
3_2,all,1,cv_gam,0.0138146148007946,0.10169393976106542
3_2,same,2,featureless,0.02795676870268902,0.12047445143586819
3_2,same,2,cv_gam,0.016265890619198968,0.09372772948755663
3_2,other,2,featureless,0.027743747804944333,0.14266952242906814
3_2,other,2,cv_gam,0.01897020072823959,0.09626489637643418
3_2,all,2,featureless,0.027525556707142722,0.14191568717567787
3_2,all,2,cv_gam,0.018953283420197364,0.096154215677623
3_2,same,3,featureless,0.01953988764308916,0.11077811005277839
3_2,same,3,cv_gam,0.010294974112649034,0.0858107470295502
3_2,other,3,featureless,0.040667500306031834,0.18444788610825108
3_2,other,3,cv_gam,0.016443609441296397,0.10403664617732347
3_2,all,3,featureless,0.04032723339454323,0.1836239232144032
3_2,all,3,cv_gam,0.016384951270715414,0.10378825614794783
3_2,same,4,featureless,0.02736045655148169,0.12887981490474193
3_2,same,4,cv_gam,0.014731140987244479,0.10411532327207994
3_2,other,4,featureless,0.026427697149737348,0.13900624089471084
3_2,other,4,cv_gam,0.016565051976665236,0.10529756119342942
3_2,all,4,featureless,0.02621596139268803,0.1384367558555725
3_2,all,4,cv_gam,0.01655364076924479,0.10531056142669806
3_2,same,5,featureless,0.07454838351366605,0.19279275092318127
3_2,same,5,cv_gam,0.06456902463663913,0.1539286790480499
3_2,other,5,featureless,0.05133022712695794,0.2019686084266202
3_2,other,5,cv_gam,0.025233702086651932,0.10838727297942231
3_2,all,5,featureless,0.051008140783918875,0.2011276020445566
3_2,all,5,cv_gam,0.025210326517568975,0.10825336058347862
3_3,same,1,featureless,0.023306455971964915,0.1237892114395352
3_3,same,1,cv_gam,0.01750859338200062,0.10370983516966853
3_3,other,1,featureless,0.03811182796113129,0.1709475035653401
3_3,other,1,cv_gam,0.015911368252301536,0.10427216475519406
3_3,all,1,featureless,0.037881278305795546,0.1704035941494499
3_3,all,1,cv_gam,0.01586355869368809,0.10409884485561842
3_3,same,2,featureless,0.0224853259203853,0.10585217529983178
3_3,same,2,cv_gam,0.017457172129308758,0.10329317452076703
3_3,other,2,featureless,0.016118078316279566,0.11398088116311425
3_3,other,2,cv_gam,0.012121640522788725,0.08964548871145332
3_3,all,2,featureless,0.015996912860259418,0.11354849204142191
3_3,all,2,cv_gam,0.012114451563227453,0.0896321776301803
3_3,same,3,featureless,0.059283934296143426,0.15159166353552886
3_3,same,3,cv_gam,0.0419773602593123,0.129584245386021
3_3,other,3,featureless,0.028609978942597505,0.141603044205245
3_3,other,3,cv_gam,0.017870854281638815,0.09292960635508406
3_3,all,3,featureless,0.028470571805397325,0.14094929058367514
3_3,all,3,cv_gam,0.017867159069629993,0.0927792693401083
3_3,same,4,featureless,0.029976717625140516,0.13612898925644967
3_3,same,4,cv_gam,0.020790866344030517,0.10426181120213904
3_3,other,4,featureless,0.03721839740962112,0.17817030043759416
3_3,other,4,cv_gam,0.016949817786047792,0.10427900518186356
3_3,all,4,featureless,0.03701116185853627,0.17763191674984838
3_3,all,4,cv_gam,0.01692355436248356,0.10415119208581773
3_3,same,5,featureless,0.031561982799540034,0.15721539381214822
3_3,same,5,cv_gam,0.029915031824011288,0.14478719480345714
3_3,other,5,featureless,0.034090439628350205,0.158900583302772
3_3,other,5,cv_gam,0.0176387433156962,0.11281467520967417
3_3,all,5,featureless,0.03390445723981573,0.15847370841884728
3_3,all,5,cv_gam,0.01762781622107238,0.11286361470246858
3_4,same,1,featureless,0.025564960454843164,0.11330306575452283
3_4,same,1,cv_gam,0.020898998672077295,0.09875399746093286
3_4,other,1,featureless,0.03250237817160323,0.15137874257875072
3_4,other,1,cv_gam,0.01951949826643074,0.10640468945898439
3_4,all,1,featureless,0.03239563806229668,0.15096872816659088
3_4,all,1,cv_gam,0.019497401406731747,0.10626316373391005
3_4,same,2,featureless,0.006765547328283525,0.06499887437199281
3_4,same,2,cv_gam,0.005795522938076581,0.05991207557876715
3_4,other,2,featureless,0.01157476905231929,0.09660099049640068
3_4,other,2,cv_gam,0.009709909281447304,0.08585723241834989
3_4,all,2,featureless,0.011495360452074667,0.09627850936588746
3_4,all,2,cv_gam,0.009667325446263891,0.08566723562681804
3_4,same,3,featureless,0.062526052876101,0.17445186207051144
3_4,same,3,cv_gam,0.048450092691725885,0.15472701848334067
3_4,other,3,featureless,0.0335131107266713,0.13965330625120104
3_4,other,3,cv_gam,0.02774507083341396,0.12609973071495673
3_4,all,3,featureless,0.033479542928798844,0.13949340067934288
3_4,all,3,cv_gam,0.02777001887041898,0.12608820954230932
3_4,same,4,featureless,0.024018670616738,0.12889435434531035
3_4,same,4,cv_gam,0.03067800164964015,0.14361519419855273
3_4,other,4,featureless,0.02285972946657231,0.12746639086852535
3_4,other,4,cv_gam,0.021112056621932208,0.11943412946077694
3_4,all,4,featureless,0.022791531495460256,0.12725800542786847
3_4,all,4,cv_gam,0.021082407991798578,0.11932391650018755
3_4,same,5,featureless,0.028949359814916448,0.143091342125249
3_4,same,5,cv_gam,0.028949359814916448,0.143091342125249
3_4,other,5,featureless,0.032910159842755825,0.15897119205302895
3_4,other,5,cv_gam,0.019549593366991164,0.1158475124967656
3_4,all,5,featureless,0.03281273977305192,0.15867620452937448
3_4,all,5,cv_gam,0.01954125554589492,0.11578645113357294
3_5,same,1,featureless,0.031125891926922073,0.1485757602713501
3_5,same,1,cv_gam,0.025192564749186082,0.1310439489669091
3_5,other,1,featureless,0.02951528259598202,0.14834407510138528
3_5,other,1,cv_gam,0.022010634761273747,0.1301414838809054
3_5,all,1,featureless,0.029470872065202644,0.1482072833966848
3_5,all,1,cv_gam,0.02200886134520255,0.13011481476470144
3_5,same,2,featureless,0.061889902689612086,0.17632330573035696
3_5,same,2,cv_gam,0.039123852269915785,0.1333871263331028
3_5,other,2,featureless,0.034502060278783345,0.14619426166217214
3_5,other,2,cv_gam,0.027705186914493213,0.12841996607351597
3_5,all,2,featureless,0.03457957604539241,0.1462505816121618
3_5,all,2,cv_gam,0.02775507919881308,0.12839773371251786
3_5,same,3,featureless,0.02219560512641133,0.10312650016175655
3_5,same,3,cv_gam,0.015680168810425513,0.09711137076749282
3_5,other,3,featureless,0.01730658247772035,0.10774665204766257
3_5,other,3,cv_gam,0.014928926528601186,0.10047375052802432
3_5,all,3,featureless,0.01728843705477497,0.10753025454404855
3_5,all,3,cv_gam,0.014922934624965509,0.10041538222122745
3_5,same,4,featureless,0.03048478456462527,0.14318665664819513
3_5,same,4,cv_gam,0.02580603345093859,0.13318867102888568
3_5,other,4,featureless,0.029711515791843512,0.15101535598047452
3_5,other,4,cv_gam,0.022923374548325104,0.12739026004866533
3_5,all,4,featureless,0.029660075773137017,0.1508227341651985
3_5,all,4,cv_gam,0.022903445598969934,0.1273082444636121
3_5,same,5,featureless,0.06209212400223787,0.19453167989213094
3_5,same,5,cv_gam,0.0466477314170901,0.1584173446341294
3_5,other,5,featureless,0.03574074179039408,0.15530941916760688
3_5,other,5,cv_gam,0.025474898987874663,0.12336898733020654
3_5,all,5,featureless,0.035738701525610685,0.1552586262087984
3_5,all,5,cv_gam,0.025474454932674005,0.1233251023804324
3_6,same,1,featureless,0.04920412067418575,0.1719566614244715
3_6,same,1,cv_gam,0.03418521791649615,0.1353874306839197
3_6,other,1,featureless,0.03429912396154134,0.1382653581218851
3_6,other,1,cv_gam,0.02664305994723356,0.1239780391056214
3_6,all,1,featureless,0.034302877906692904,0.1383111279603057
3_6,all,1,cv_gam,0.026649594576287627,0.12393741186714001
3_6,same,2,featureless,0.021987411525441203,0.11695540501267915
3_6,same,2,cv_gam,0.015879576972755972,0.08879360967991218
3_6,other,2,featureless,0.014834573309927785,0.09150884941776381
3_6,other,2,cv_gam,0.020537545029443407,0.11852919956436266
3_6,all,2,featureless,0.014842470128133143,0.09156923497136765
3_6,all,2,cv_gam,0.020526117358191306,0.11844347906320206
3_6,same,3,featureless,0.029591185277003138,0.11910148067422728
3_6,same,3,cv_gam,0.021747768915542646,0.10995762506474815
3_6,other,3,featureless,0.02196288343903651,0.10257940273692492
3_6,other,3,cv_gam,0.018977856245236728,0.09929916944977213
3_6,all,3,featureless,0.021961978201809045,0.10257753769808926
3_6,all,3,cv_gam,0.01898351137108745,0.0992137632413247
3_6,same,4,featureless,0.04726546816432352,0.16728904147521328
3_6,same,4,cv_gam,0.030326383362694928,0.13370999308103967
3_6,other,4,featureless,0.034535221314492937,0.14146588544982958
3_6,other,4,cv_gam,0.026126100135759858,0.12632180101870738
3_6,all,4,featureless,0.034536171185195426,0.14148485932943927
3_6,all,4,cv_gam,0.026128412849232882,0.1263165565593953
3_6,same,5,featureless,0.04587518885134786,0.16945406851251327
3_6,same,5,cv_gam,0.0387249820737607,0.15967972123554078
3_6,other,5,featureless,0.03425270870481526,0.14605830884980134
3_6,other,5,cv_gam,0.02824894295690568,0.1271183987454822
3_6,all,5,featureless,0.03424946671898205,0.14605473620871837
3_6,all,5,cv_gam,0.02826939461042565,0.12710372898541142
3_7,same,1,featureless,0.030570429952206598,0.14161817571038646
3_7,same,1,cv_gam,0.02496198985655362,0.12862375486911914
3_7,other,1,featureless,0.0139066062025958,0.09207835907768051
3_7,other,1,cv_gam,0.013620231567224203,0.10234535818102226
3_7,all,1,featureless,0.013921327574264458,0.09220900680042438
3_7,all,1,cv_gam,0.013625492212453152,0.1024040804273811
3_7,same,2,featureless,0.03128891583184679,0.13534431362699967
3_7,same,2,cv_gam,0.02019692206550054,0.11745173202025583
3_7,other,2,featureless,0.026991183805452297,0.11276512999801971
3_7,other,2,cv_gam,0.019484001271638064,0.11513163540515238
3_7,all,2,featureless,0.026919731888491817,0.11264993272308674
3_7,all,2,cv_gam,0.01947348378151886,0.11509399372651585
3_7,same,3,featureless,0.07384209854198552,0.20119150110825543
3_7,same,3,cv_gam,0.05017152414788513,0.1744820138754865
3_7,other,3,featureless,0.060521839383815106,0.17896591765597453
3_7,other,3,cv_gam,0.0430262249458007,0.16299915280528568
3_7,all,3,featureless,0.06042902873878687,0.17884552053379613
3_7,all,3,cv_gam,0.04306316446164563,0.1630262441109985
3_7,same,4,featureless,0.06261723938459167,0.19884880815881645
3_7,same,4,cv_gam,0.03770776282092732,0.1565367395399962
3_7,other,4,featureless,0.0469370823382194,0.15719237783651638
3_7,other,4,cv_gam,0.030528666959484876,0.14258008547552567
3_7,all,4,featureless,0.04687947008794155,0.15721578016251386
3_7,all,4,cv_gam,0.030542786995460546,0.1426018179250485
3_7,same,5,featureless,0.03354105404241651,0.15489324829334017
3_7,same,5,cv_gam,0.025147476549954674,0.1252354090481124
3_7,other,5,featureless,0.02617347415399075,0.13432496625626825
3_7,other,5,cv_gam,0.019644685262414537,0.11916977598646382
3_7,all,5,featureless,0.026117925734512496,0.13423041318866447
3_7,all,5,cv_gam,0.019636963861516917,0.11908158413020647
3_8,same,1,featureless,0.05709178981712127,0.19627691185748597
3_8,same,1,cv_gam,0.057810359256876255,0.20908233008808658
3_8,other,1,featureless,0.01854472556235908,0.10873700912266539
3_8,other,1,cv_gam,0.017181409951213516,0.10958166782118801
3_8,all,1,featureless,0.018391660254754565,0.10817005002972292
3_8,all,1,cv_gam,0.01730650236212318,0.11001014910081511
3_8,same,2,featureless,0.0921207865964366,0.24001682812940256
3_8,same,2,cv_gam,0.06492951919640226,0.20413524966459284
3_8,other,2,featureless,0.11347758982242775,0.2667412849565091
3_8,other,2,cv_gam,0.05047377818055913,0.17753533411434408
3_8,all,2,featureless,0.11290061496753966,0.26587221139610356
3_8,all,2,cv_gam,0.050460465580295946,0.17749766584816667
3_8,same,3,featureless,0.04197205716677569,0.16589119998297355
3_8,same,3,cv_gam,0.022354815598043767,0.11575700540532588
3_8,other,3,featureless,0.05059693259664734,0.15573518784300622
3_8,other,3,cv_gam,0.02341393941431513,0.11646226710399803
3_8,all,3,featureless,0.05019744994865136,0.15473753398200535
3_8,all,3,cv_gam,0.02339109437506389,0.11645619285099754
3_8,same,4,featureless,0.06981508444667492,0.2228826645057089
3_8,same,4,cv_gam,0.055162634815372334,0.18442544857748638
3_8,other,4,featureless,0.07572406157175723,0.21446028724206564
3_8,other,4,cv_gam,0.035878501179498194,0.15122155733249248
3_8,all,4,featureless,0.07528587439925159,0.21390375660123237
3_8,all,4,cv_gam,0.0358685589659015,0.15124129705502648
3_8,same,5,featureless,0.026341009032465116,0.12254342024821975
3_8,same,5,cv_gam,0.03476718011060405,0.13691176988037038
3_8,other,5,featureless,0.04092339432530374,0.16052061926679348
3_8,other,5,cv_gam,0.01908013063389731,0.09742793652176185
3_8,all,5,featureless,0.040514552860100965,0.15934598149396925
3_8,all,5,cv_gam,0.0190876640059286,0.09752165190880566
3_9,same,1,featureless,0.12693445394355865,0.3027614585323787
3_9,same,1,cv_gam,0.0920564504325139,0.26002954445308274
3_9,other,1,featureless,0.1792592267960423,0.3773368430418313
3_9,other,1,cv_gam,0.03339765813000476,0.14215380929069366
3_9,all,1,featureless,0.17694585138628413,0.37470043646685847
3_9,all,1,cv_gam,0.03385784777833326,0.1434453671022292
3_9,same,2,featureless,0.04750554976753975,0.19795834526397282
3_9,same,2,cv_gam,0.025984222443180632,0.12695453964641085
3_9,other,2,featureless,0.22252940127475535,0.4428143337414499
3_9,other,2,cv_gam,0.030357839468197367,0.13689371279808732
3_9,all,2,featureless,0.2198099700007575,0.43973299045316866
3_9,all,2,cv_gam,0.030391970467174963,0.13710169457375382
3_9,same,3,featureless,0.04687595695808263,0.1903152266401022
3_9,same,3,cv_gam,0.023792416984657717,0.12541401238401237
3_9,other,3,featureless,0.17392166750526367,0.3806314478114706
3_9,other,3,cv_gam,0.025845327829370775,0.12312663242363149
3_9,all,3,featureless,0.17147589428700016,0.37740498916256093
3_9,all,3,cv_gam,0.02585774613815223,0.12317270996814246
3_9,same,4,featureless,0.07181573262680124,0.23526306509317438
3_9,same,4,cv_gam,0.05118771504448607,0.1729401347511018
3_9,other,4,featureless,0.18198356358342138,0.3735838909336507
3_9,other,4,cv_gam,0.03028416291064982,0.14305433988072533
3_9,all,4,featureless,0.17958424204083012,0.3704971876545181
3_9,all,4,cv_gam,0.030361496026997045,0.1432287254680188
3_9,same,5,featureless,0.0626405907426918,0.22917746315823853
3_9,same,5,cv_gam,0.04537883249941968,0.18231500237865328
3_9,other,5,featureless,0.22292474149474473,0.43128563941022224
3_9,other,5,cv_gam,0.03132603314250627,0.1507875045866819
3_9,all,5,featureless,0.2202415961826808,0.42831115321888064
