subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
6,other,1,linear,False,0,187548,256,0.027692300936161703,0.022949650962583272
6,all,1,featureless,False,0,188570,256,0.026707377284765244,0.0279376320540905
6,all,1,linear,False,0,188570,256,0.03164030188831579,0.023222226753578212
6,same,2,featureless,False,0,1022,256,0.005288286600261927,0.0037657239008694887
6,same,2,linear,False,0,1022,256,0.004899435133321661,0.00245263698873847
6,other,2,featureless,False,0,187548,256,0.026577509939670563,0.0276121087372303
6,other,2,linear,False,0,187548,256,0.026118438207728745,0.022569433107463253
6,all,2,featureless,False,0,188570,256,0.02643948420882225,0.027471251785755157
6,all,2,linear,False,0,188570,256,0.027751997377269792,0.022483862864604853
6,same,3,featureless,False,0,1022,256,0.006008745636790991,0.0034518593456596136
6,same,3,linear,False,0,1022,256,0.0054469119186622015,0.0020808650553289627
6,other,3,featureless,False,0,187548,256,0.026475505903363228,0.0276773851364851
6,other,3,linear,False,0,187548,256,0.028368348851803567,0.02370508061031571
6,all,3,featureless,False,0,188570,256,0.026337994262576103,0.0275361780077219
6,all,3,linear,False,0,188570,256,0.028178998732997913,0.023577700223710613
6,same,4,featureless,False,0,1023,255,0.006260798312723637,0.003858461044728756
6,same,4,linear,False,0,1023,255,0.006289402360464149,0.0030256581973470247
6,other,4,featureless,False,0,187548,255,0.02642393484711647,0.02732168510556221
6,other,4,linear,False,0,187548,255,0.02765288965680157,0.023139548685220862
6,all,4,featureless,False,0,188571,255,0.026286477223038673,0.027180194854736328
6,all,4,linear,False,0,188571,255,0.02746762572294378,0.02309718205835365
6,same,5,featureless,False,0,1023,255,0.005209706258028746,0.0031508614774793386
6,same,5,linear,False,0,1023,255,0.005130948395597752,0.0025254653985108365
6,other,5,featureless,False,0,187548,255,0.02671392634510994,0.027666382491588593
6,other,5,linear,False,0,187548,255,0.027003122096234174,0.022836206930571618
6,all,5,featureless,False,0,188571,255,0.026575865224003792,0.027525607496500015
6,all,5,linear,False,0,188571,255,0.026819399031040903,0.022634996425503262
7,same,1,featureless,False,0,876,220,0.0050196098163723946,0.004307192750275135
7,same,1,linear,False,0,876,220,0.005804008059074555,0.003964265103056183
7,other,1,featureless,False,0,187730,220,0.02490275353193283,0.02547694370150566
7,other,1,linear,False,0,187730,220,0.026290669253705084,0.020829288649310364
7,all,1,featureless,False,0,188606,220,0.024791572242975235,0.02536342293024063
7,all,1,linear,False,0,188606,220,0.026152943856860848,0.02073465488893772
7,same,2,featureless,False,0,877,219,0.0050271051004529,0.004588324576616287
7,same,2,linear,False,0,877,219,0.005701725765177232,0.003976057570732929
7,other,2,featureless,False,0,187730,219,0.025348227471113205,0.02650751918554306
7,other,2,linear,False,0,187730,219,0.026199632512575868,0.021236759000111294
7,all,2,featureless,False,0,188607,219,0.025237346068024635,0.026394404470920563
7,all,2,linear,False,0,188607,219,0.026078768820432103,0.02104033455462989
7,same,3,featureless,False,0,877,219,0.005231266375631094,0.004876567050814629
7,same,3,linear,False,0,877,219,0.006257899022120732,0.0045519660323802245
7,other,3,featureless,False,0,187730,219,0.025479629635810852,0.02660973183810711
7,other,3,linear,False,0,187730,219,0.024445653008354943,0.020844270869847817
7,all,3,featureless,False,0,188607,219,0.025369009003043175,0.026496728882193565
7,all,3,linear,False,0,188607,219,0.024307401828943486,0.02076250303358021
7,same,4,featureless,False,0,877,219,0.005083080381155014,0.004799385089427233
7,same,4,linear,False,0,877,219,0.00572812571124894,0.004018311600882224
7,other,4,featureless,False,0,187730,219,0.02471160888671875,0.025075245648622513
7,other,4,linear,False,0,187730,219,0.024963983741846597,0.02017492496737
7,all,4,featureless,False,0,188607,219,0.024600159376859665,0.024961359798908234
7,all,4,linear,False,0,188607,219,0.024822209616448977,0.02010095126297301
7,same,5,featureless,False,0,877,219,0.0053165024146437645,0.004846411757171154
7,same,5,linear,False,0,877,219,0.006045113792725891,0.004496406008952554
7,other,5,featureless,False,0,187730,219,0.02435922995209694,0.024057134985923767
7,other,5,linear,False,0,187730,219,0.023168173196590452,0.018859528245726398
7,all,5,featureless,False,0,188607,219,0.024247583001852036,0.02394278347492218
7,all,5,linear,False,0,188607,219,0.023016361812490033,0.018789655594235732
8,same,1,featureless,False,0,363,91,0.0029486799612641335,0.0017059696838259697
8,same,1,linear,False,0,363,91,0.003302321058099017,0.001226726461186324
8,other,1,featureless,False,0,188372,91,0.02853909693658352,0.029221057891845703
8,other,1,linear,False,0,188372,91,0.025916285375859303,0.02368730251625406
8,all,1,featureless,False,0,188735,91,0.028485098853707314,0.029166769236326218
8,all,1,linear,False,0,188735,91,0.025833104931699075,0.023617318920474584
8,same,2,featureless,False,0,363,91,0.002717760391533375,0.0017841164954006672
8,same,2,linear,False,0,363,91,0.0030156267674648486,0.0014737989979966668
8,other,2,featureless,False,0,188372,91,0.02857823856174946,0.02944209612905979
8,other,2,linear,False,0,188372,91,0.026732749932419184,0.023027684176764707
8,all,2,featureless,False,0,188735,91,0.028524218127131462,0.029387833550572395
8,all,2,linear,False,0,188735,91,0.02668149891251338,0.02298773516151026
8,same,3,featureless,False,0,363,91,0.00316374353133142,0.001907058758661151
8,same,3,linear,False,0,363,91,0.003561142351446323,0.0018119149004683622
8,other,3,featureless,False,0,188372,91,0.028136417269706726,0.02931211329996586
8,other,3,linear,False,0,188372,91,0.02634485227232282,0.02338686345545604
8,all,3,featureless,False,0,188735,91,0.028082260861992836,0.02925761602818966
8,all,3,linear,False,0,188735,91,0.026291471977148668,0.02340191158757665
8,same,4,featureless,False,0,363,91,0.0026081830728799105,0.001844469690695405
8,same,4,linear,False,0,363,91,0.002665316594013995,0.0014183889458253985
8,other,4,featureless,False,0,188372,91,0.028591476380825043,0.029121004045009613
8,other,4,linear,False,0,188372,91,0.02832993994506499,0.02369569093526025
8,all,4,featureless,False,0,188735,91,0.028537454083561897,0.02906675636768341
8,all,4,linear,False,0,188735,91,0.02820557764865065,0.02342863245266636
8,same,5,featureless,False,0,364,90,0.0032531556207686663,0.001910919789224863
8,same,5,linear,False,0,364,90,0.003596997572670028,0.0014734434080310166
8,other,5,featureless,False,0,188372,90,0.02821377106010914,0.02922726608812809
8,other,5,linear,False,0,188372,90,0.029290990939836167,0.0243377967886525
8,all,5,featureless,False,0,188736,90,0.02815951779484749,0.029172653332352638
8,all,5,linear,False,0,188736,90,0.029246453253294225,0.02432337245033521
1,other,1,featureless,True,1,40336,10084,0.030367569997906685,0.019618144258856773
1,other,1,linear,True,1,40336,10084,0.029502645497881688,0.015440850882279616
1,all,1,featureless,True,1,40336,10084,0.03026919811964035,0.018980661407113075
1,all,1,featureless,True,1,138406,10084,0.03026919811964035,0.018980661407113075
1,all,1,linear,True,1,40336,10084,0.027962674924717986,0.014948625854700137
