subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
Heterotroph,same,3,tree,True,3,12781,35209,0.033399224466943,0.0163763978336349,212.9701488018036
nitrogen fixer,same,3,tree,False,0,5117,1279,0.03270994044438,0.0198419459639038,34.01270914077759
sulfur oxidizer,same,3,tree,False,0,18,4,0.0597701666727145,0.015640070438773,0.1197264194488525
methanotrophs/methylotrophs,same,3,tree,False,0,415,104,0.022716745493399,0.0186770075017648,1.420849323272705
hydrogen or sulfur oxizier,same,3,tree,False,0,6,2,0.0018175622155896,0.0013001831248402,0.0895850658416748
sulfate reducer,same,3,tree,False,0,50,12,0.0285555083770516,0.0248326364852901,0.1802151203155517
"hydrogen producer, fermenter heterotroph",same,3,tree,False,0,3,1,3.0221689182023063e-05,3.0221689182023063e-05,0.0385737419128418
ammonia oxidizers,same,3,tree,False,0,3130,782,0.0258464571878307,0.0105047561817806,17.623881578445435
clostridium,same,3,tree,False,0,180,45,0.0277273550563881,0.0226433111551719,0.6739838123321533
hydrogen and sulfur oxidizers,same,3,tree,False,0,16,4,0.0472101581525566,0.0368355438113212,0.1235132217407226
nitrite oxidizer,same,3,tree,False,0,12,3,0.0067860143412342,0.0032268920913338,0.1063394546508789
"iron oxidizer, sulfur oxidizer",same,3,tree,False,0,202,51,0.0288986136843333,0.0161238422451981,0.3601884841918945
"nitrite oxidizer, hydrogen oxidizer",same,3,tree,False,0,308,77,0.0253746075383021,0.0121295564541859,0.5778989791870117
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,3,tree,False,0,62,16,0.0270839330337164,0.0264083456694929,0.146390676498413
probably not methanotrophs,same,3,tree,False,0,511,128,0.0291303145527511,0.0108830950882852,1.004512071609497
methanotrophs,same,3,tree,False,0,10,3,0.044104639352475,0.0525001995265483,0.1092231273651123
acetogen,same,3,tree,False,0,18,4,0.0253490546514045,0.0224785390036071,0.1063129901885986
heterotroph,same,3,tree,False,0,36,9,0.0211579154889628,0.0096233237418346,0.2924799919128418
iron oxidizer,same,3,tree,False,0,72,18,0.029405844177268,0.0133923469111323,0.2994039058685303
heterotrophs,same,3,tree,False,0,37,9,0.0122967971081269,0.0126992653916917,0.1336722373962402
likely sulfur reducer!!!!!!,same,3,tree,False,0,15,4,0.0376676099587759,0.026303094998002,0.1476023197174072
methanogen,same,3,tree,False,0,6,2,0.0257092432511099,0.0192558804628788,0.1026880741119384
sulfur oxidizer,same,4,featureless,False,0,18,4,0.053788215,0.028380575,0.0015778541564941
hydrogen or sulfur oxizier,same,4,featureless,False,0,7,1,0.00323396,0.00323396,0.0011918544769287
methanotrophs/methylotrophs,same,4,featureless,False,0,415,104,0.03700054,0.019709041,0.050917625427246
nitrogen fixer,same,4,featureless,False,0,5117,1279,0.034338582,0.02204562,0.5391170978546143
Heterotroph,same,4,featureless,False,0,140836,35209,0.03403484,0.0195046,7.324710845947266
Heterotroph,same,4,featureless,True,1,12781,35209,0.034034748,0.019336421,4.285386800765991
Heterotroph,same,4,featureless,True,2,12781,35209,0.03403572,0.019598218,4.279784917831421
Heterotroph,same,4,featureless,True,3,12781,35209,0.03403471,0.019477356,4.279298782348633
iron oxidizer,same,4,featureless,False,0,72,18,0.0598303,0.025737986,0.0054526329040527
hydrogen and sulfur oxidizers,same,4,featureless,False,0,16,4,0.023398213,0.012798386,0.0022914409637451
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,4,featureless,False,0,63,15,0.01798089,0.007746363,0.0084373950958251
probably not methanotrophs,same,4,featureless,False,0,511,128,0.02940357,0.01249191,0.0633254051208496
sulfate reducer,same,4,featureless,False,0,50,12,0.06141536,0.023590501,0.0094590187072753
nitrite oxidizer,same,4,featureless,False,0,12,3,0.008181249,0.008007029,0.0024058818817138
"iron oxidizer, sulfur oxidizer",same,4,featureless,False,0,203,50,0.021184502,0.015034577,0.0251140594482421
clostridium,same,4,featureless,False,0,180,45,0.043719567,0.031108212,0.0322670936584472
ammonia oxidizers,same,4,featureless,False,0,3130,782,0.029011177,0.01414285,0.4977450370788574
"nitrite oxidizer, hydrogen oxidizer",same,4,featureless,False,0,308,77,0.023375874,0.013543268,0.0565309524536132
"hydrogen producer, fermenter heterotroph",same,4,featureless,False,0,3,1,0.00013141311,0.00013141311,0.0009763240814208
methanogen,same,4,featureless,False,0,7,1,0.0342296,0.0342296,0.0012049674987792
acetogen,same,4,linear,False,0,18,4,0.027890861,0.026734665,0.1326246261596679
heterotroph,same,4,featureless,False,0,36,9,0.025588354,0.023283128,0.0065324306488037
methanotrophs,same,4,featureless,False,0,11,2,0.05970293,0.05477283,0.0022120475769042
likely sulfur reducer!!!!!!,same,4,featureless,False,0,15,4,0.03448958,0.015440667,0.0030548572540283
heterotrophs,same,4,featureless,False,0,37,9,0.017817479,0.010559708,0.0065457820892333
acetogen,same,4,featureless,False,0,18,4,0.030346317,0.03053775,0.0033092498779296
sulfur oxidizer,same,4,linear,False,0,18,4,0.052471835,0.032914605,0.0966110229492187
hydrogen or sulfur oxizier,same,4,linear,False,0,7,1,0.00323396,0.00323396,0.1192026138305664
nitrogen fixer,same,4,linear,False,0,5117,1279,0.03299545,0.019217817,58.15854740142822
methanotrophs/methylotrophs,same,4,linear,False,0,415,104,0.032096297,0.015844798,0.9789643287658693
Heterotroph,same,4,linear,False,0,140836,35209,0.031740773,0.0162236,21319.572505235672
Heterotroph,same,4,linear,True,1,12781,35209,0.032420687,0.016555902,2948.2966935634613
Heterotroph,same,4,linear,True,2,12781,35209,0.0323882,0.016588114,2891.7734811306
Heterotroph,same,4,linear,True,3,12781,35209,0.032415453,0.016330278,2900.4916977882385
"nitrite oxidizer, hydrogen oxidizer",same,4,linear,False,0,308,77,0.023316804,0.01342608,0.6915392875671387
nitrite oxidizer,same,4,linear,False,0,12,3,0.008379834,0.008249905,0.0882928371429443
clostridium,same,4,linear,False,0,180,45,0.03409067,0.024836585,0.372666597366333
ammonia oxidizers,same,4,linear,False,0,3130,782,0.025244238,0.010161489,33.09056043624878
"hydrogen producer, fermenter heterotroph",same,4,linear,False,0,3,1,0.00013141311,0.00013141311,0.0747585296630859
sulfate reducer,same,4,linear,False,0,50,12,0.06242942,0.023309048,0.1402530670166015
heterotrophs,same,4,linear,False,0,37,9,0.017817479,0.010559708,0.1201686859130859
heterotroph,same,4,linear,False,0,36,9,0.02518927,0.017922744,0.1242425441741943
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,4,linear,False,0,63,15,0.01798089,0.007746363,0.1766111850738525
hydrogen and sulfur oxidizers,same,4,linear,False,0,16,4,0.020243157,0.011123166,0.0901720523834228
"iron oxidizer, sulfur oxidizer",same,4,linear,False,0,203,50,0.02101843,0.010825961,0.4211397171020508
probably not methanotrophs,same,4,linear,False,0,511,128,0.028068619,0.011331393,1.4239840507507324
