subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
SPRUCE,same,4,tree,False,0,5323,1330,0.054737423445397,0.0322073970114599,63.3261821269989
DBLitter,same,4,tree,False,0,2863,716,0.0257641222995326,0.0095018125152103,43.86203217506409
PR,same,4,tree,False,0,10927,2731,0.0315950092076567,0.0174790658727791,337.34507727622986
Sedgwick,same,4,tree,False,0,719,180,0.0140049411332586,0.0066935156937688,7.329113006591797
Angelo,same,4,tree,False,0,569,142,0.0215867377735428,0.0151273542004876,6.073405742645264
GR,same,4,tree,False,0,10061,2515,0.0238584395649074,0.0147740291564592,171.79238843917847
Hopland,same,4,tree,False,0,807,202,0.0151773962985754,0.0095077472690877,8.33837604522705
Control,same,5,featureless,False,0,2916,728,0.023199378,0.012287815,0.1246261596679687
DBLitter,same,5,featureless,False,0,2864,715,0.02398121,0.012098274,0.1241374015808105
Detritus,same,5,featureless,False,0,2774,693,0.0032604602,0.001965789,0.1112964153289794
glacier_forefield,same,5,featureless,False,0,1460,365,0.0053023957,0.0037045833,0.0601820945739746
Rhizo.Detritus,same,5,featureless,False,0,7120,1779,0.0036320535,0.0020641335,0.3345165252685547
GL,same,5,featureless,False,0,11189,2797,0.023656443,0.010940398,0.4535107612609863
MC,same,5,featureless,False,0,27242,6810,0.042305395,0.027421653,1.3167338371276855
PP,same,5,featureless,False,0,11656,2914,0.029437548,0.017524682,0.5690455436706543
litchfield_island,same,5,featureless,False,0,1777,444,0.0056491047,0.0039336365,0.0869953632354736
Rhizo,same,5,featureless,False,0,3076,768,0.0037244067,0.0022405721,0.1561489105224609
PJ,same,5,featureless,False,0,11100,2774,0.027358744,0.011322518,0.4402093887329101
BS,same,5,featureless,False,0,12285,3071,0.022884678,0.013194203,0.4859530925750732
Angelo,same,5,featureless,False,0,569,142,0.021552239,0.015064064,0.0257432460784912
NoLitter,same,5,featureless,False,0,2831,707,0.026099157,0.011270329,0.1444098949432373
SPRUCE,same,5,featureless,False,0,5323,1330,0.05827122,0.038755983,0.2955939769744873
Hopland,same,5,featureless,False,0,808,201,0.021923898,0.015509836,0.0409595966339111
Sedgwick,same,5,featureless,False,0,720,179,0.017583013,0.010319697,0.0308794975280761
PR,same,5,featureless,False,0,10927,2731,0.034225646,0.019215193,0.7084944248199463
AK,same,5,featureless,False,0,9449,2362,0.029908143,0.019023195,0.5612082481384277
GR,same,5,featureless,False,0,10061,2515,0.026417844,0.01770303,0.4971013069152832
AN,same,5,featureless,False,0,14924,3730,0.019435246,0.010783334,0.7749738693237305
glacier_forefield,same,5,linear,False,0,1460,365,0.0046047065,0.0029701074,8.614883184432983
litchfield_island,same,5,linear,False,0,1777,444,0.0051290994,0.0032933883,12.49550485610962
GL,same,5,linear,False,0,11189,2797,0.018150065,0.007485696,1667.933706998825
